# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2160       2.274515826326e-11       7.227118189686e-13      -4.078906192769e-13       5.293542871821e-15       2.715518217378e-16       5.003356407244e-17       5.289144790684e-18 
 2161       2.265325153440e-11       7.247110288618e-13      -4.038674674125e-13       5.286558195447e-15       2.710372629856e-16       4.959514351330e-17       5.377253392428e-18 
 2162       2.256158023297e-11       7.267225264225e-13      -4.001012274681e-13       5.279572759183e-15       2.705238902402e-16       4.915848510070e-17       5.464721392895e-18 
 2163       2.247016291224e-11       7.287447595683e-13      -3.965925928683e-13       5.272586867505e-15       2.700116995996e-16       4.872367872346e-17       5.551494902171e-18 
 2164       2.237901819129e-11       7.307761703971e-13      -3.933422575839e-13       5.265600825927e-15       2.695006871318e-16       4.829081458482e-17       5.637519836769e-18 
 2165       2.228816336696e-11       7.328152621514e-13      -3.903503775535e-13       5.258614937120e-15       2.689908491613e-16       4.785995994459e-17       5.722744499202e-18 
 2166       2.219761023918e-11       7.348608006227e-13      -3.876149509661e-13       5.251629489252e-15       2.684821831291e-16       4.743108917267e-17       5.807127336227e-18 
 2167       2.210736925758e-11       7.369116140956e-13      -3.851334270262e-13       5.244644767571e-15       2.679746867384e-16       4.700415322329e-17       5.890629232618e-18 
 2168       2.201745090707e-11       7.389665264950e-13      -3.829032435239e-13       5.237661058284e-15       2.674683576686e-16       4.657910285003e-17       5.973210935979e-18 
 2169       2.192786570787e-11       7.410243573811e-13      -3.809218268211e-13       5.230678648550e-15       2.669631935753e-16       4.615588860561e-17       6.054833056586e-18 
 2170       2.183862421556e-11       7.430839219438e-13      -3.791865918379e-13       5.223697826488e-15       2.664591920902e-16       4.573446084170e-17       6.135456067232e-18 
 2171       2.174973702113e-11       7.451440309983e-13      -3.776949420380e-13       5.216718881172e-15       2.659563508214e-16       4.531476970859e-17       6.215040303072e-18 
 2172       2.166121475101e-11       7.472034909798e-13      -3.764442694152e-13       5.209742102638e-15       2.654546673528e-16       4.489676515503e-17       6.293545961466e-18 
 2173       2.157306806710e-11       7.492611039385e-13      -3.754319544796e-13       5.202767781881e-15       2.649541392444e-16       4.448039692793e-17       6.370933101830e-18 
 2174       2.148530766683e-11       7.513156675344e-13      -3.746553662433e-13       5.195796210857e-15       2.644547640326e-16       4.406561457217e-17       6.447161645472e-18 
 2175       2.139794428318e-11       7.533659750324e-13      -3.741118622064e-13       5.188827682484e-15       2.639565392293e-16       4.365236743034e-17       6.522191375442e-18 
 2176       2.131098868472e-11       7.554108152974e-13      -3.737987883436e-13       5.181862490645e-15       2.634594623227e-16       4.324060464246e-17       6.595981936378e-18 
 2177       2.122445167566e-11       7.574489727891e-13      -3.737134790899e-13       5.174900930185e-15       2.629635307768e-16       4.283027514583e-17       6.668492834345e-18 
 2178       2.113834409591e-11       7.594792275568e-13      -3.738532573265e-13       5.167943296917e-15       2.624687420316e-16       4.242132767471e-17       6.739683436687e-18 
 2179       2.105267682105e-11       7.615003552347e-13      -3.742154343672e-13       5.160989887617e-15       2.619750935028e-16       4.201371076012e-17       6.809512971864e-18 
 2180       2.096746076245e-11       7.635111270367e-13      -3.747973099444e-13       5.154041000031e-15       2.614825825821e-16       4.160737272957e-17       6.877940529303e-18 
 2181       2.088270686725e-11       7.655103097513e-13      -3.755961721949e-13       5.147096932874e-15       2.609912066369e-16       4.120226170686e-17       6.944925059242e-18 
 2182       2.079842611843e-11       7.674966657368e-13      -3.766092976464e-13       5.140157985828e-15       2.605009630105e-16       4.079832561181e-17       7.010425372570e-18 
 2183       2.071462953486e-11       7.694689529158e-13      -3.778339512032e-13       5.133224459547e-15       2.600118490216e-16       4.039551216004e-17       7.074400140676e-18 
 2184       2.063132817128e-11       7.714259247706e-13      -3.792673861323e-13       5.126296655658e-15       2.595238619649e-16       3.999376886271e-17       7.136807895294e-18 
 2185       2.054853311841e-11       7.733663303381e-13      -3.809068440497e-13       5.119374876758e-15       2.590369991106e-16       3.959304302630e-17       7.197607028346e-18 
 2186       2.046625550295e-11       7.752889142046e-13      -3.827495549063e-13       5.112459426420e-15       2.585512577047e-16       3.919328175236e-17       7.256755791786e-18 
 2187       2.038450648763e-11       7.771924165008e-13      -3.847927369738e-13       5.105550609190e-15       2.580666349685e-16       3.879443193725e-17       7.314212297446e-18 
 2188       2.030329727125e-11       7.790755728969e-13      -3.870335968312e-13       5.098648730590e-15       2.575831280992e-16       3.839644027195e-17       7.369934516884e-18 
 2189       2.022263908870e-11       7.809371145973e-13      -3.894693293505e-13       5.091754097121e-15       2.571007342692e-16       3.799925324179e-17       7.423880281221e-18 
 2190       2.014254321104e-11       7.827757683359e-13      -3.920971176828e-13       5.084867016259e-15       2.566194506266e-16       3.760281712619e-17       7.476007280992e-18 
 2191       2.006302094551e-11       7.845902563708e-13      -3.949141332445e-13       5.077987796461e-15       2.561392742947e-16       3.720707799846e-17       7.526273065990e-18 
 2192       1.998408363554e-11       7.863792964794e-13      -3.979175357034e-13       5.071116747163e-15       2.556602023726e-16       3.681198172554e-17       7.574635045109e-18 
 2193       1.990574266088e-11       7.881416019531e-13      -4.011044729644e-13       5.064254178781e-15       2.551822319344e-16       3.641747396776e-17       7.621050486188e-18 
 2194       1.982800943753e-11       7.898758815927e-13      -4.044720811561e-13       5.057400402716e-15       2.547053600298e-16       3.602350017861e-17       7.665476515859e-18 
 2195       1.975089541786e-11       7.915808397032e-13      -4.080174846164e-13       5.050555731349e-15       2.542295836836e-16       3.563000560449e-17       7.707870119390e-18 
 2196       1.967441209063e-11       7.932551760884e-13      -4.117377958790e-13       5.043720478047e-15       2.537548998960e-16       3.523693528446e-17       7.748188140528e-18 
 2197       1.959857098099e-11       7.948975860464e-13      -4.156301156588e-13       5.036894957162e-15       2.532813056425e-16       3.484423405004e-17       7.786387281347e-18 
 2198       1.952338365057e-11       7.965067603642e-13      -4.196915328389e-13       5.030079484031e-15       2.528087978738e-16       3.445184652493e-17       7.822424102090e-18 
 2199       1.944886169750e-11       7.980813853128e-13      -4.239191244558e-13       5.023274374979e-15       2.523373735155e-16       3.405971712479e-17       7.856255021017e-18 
 2200       1.937501675643e-11       7.996201426422e-13      -4.283099556858e-13       5.016479947320e-15       2.518670294686e-16       3.366779005698e-17       7.887836314244e-18 
 2201       1.930186049860e-11       8.011217095763e-13      -4.328610798313e-13       5.009696519356e-15       2.513977626093e-16       3.327600932036e-17       7.917124115595e-18 
 2202       1.922940463188e-11       8.025847588078e-13      -4.375695383064e-13       5.002924410381e-15       2.509295697885e-16       3.288431870501e-17       7.944074416442e-18 
 2203       1.915766090076e-11       8.040079584931e-13      -4.424323606235e-13       4.996163940679e-15       2.504624478324e-16       3.249266179200e-17       7.968643065550e-18 
 2204       1.908663921798e-11       8.053901265399e-13      -4.474464364933e-13       4.989415401893e-15       2.499963936671e-16       3.210103279541e-17       7.990800440656e-18 
 2205       1.901634204549e-11       8.067306945975e-13      -4.526081312269e-13       4.982678967913e-15       2.495314046943e-16       3.170962945783e-17       8.010575570021e-18 
 2206       1.894676997622e-11       8.080292471383e-13      -4.579136677517e-13       4.975954783396e-15       2.490674784180e-16       3.131870116994e-17       8.028012303634e-18 
 2207       1.887792359915e-11       8.092853674437e-13      -4.633592542476e-13       4.969242993350e-15       2.486046123197e-16       3.092849822148e-17       8.043154668292e-18 
 2208       1.880980349932e-11       8.104986376035e-13      -4.689410841302e-13       4.962543743131e-15       2.481428038588e-16       3.053927180227e-17       8.056046867808e-18 
 2209       1.874241025779e-11       8.116686385140e-13      -4.746553360336e-13       4.955857178446e-15       2.476820504719e-16       3.015127400323e-17       8.066733283220e-18 
 2210       1.867574445168e-11       8.127949498772e-13      -4.804981737934e-13       4.949183445351e-15       2.472223495734e-16       2.976475781740e-17       8.075258472996e-18 
 2211       1.860980665411e-11       8.138771501995e-13      -4.864657464291e-13       4.942522690254e-15       2.467636985552e-16       2.937997714093e-17       8.081667173243e-18 
 2212       1.854459743425e-11       8.149148167903e-13      -4.925541881279e-13       4.935875059912e-15       2.463060947863e-16       2.899718677414e-17       8.086004297911e-18 
 2213       1.848011735725e-11       8.159075257610e-13      -4.987596182269e-13       4.929240701435e-15       2.458495356136e-16       2.861664242250e-17       8.088314939003e-18 
 2214       1.841636698429e-11       8.168548520238e-13      -5.050781411960e-13       4.922619762282e-15       2.453940183611e-16       2.823860069765e-17       8.088644366780e-18 
 2215       1.835334687254e-11       8.177563692900e-13      -5.115058466215e-13       4.916012390266e-15       2.449395403302e-16       2.786331911844e-17       8.087038029970e-18 
 2216       1.829105757517e-11       8.186116500694e-13      -5.180388091880e-13       4.909418733550e-15       2.444860987998e-16       2.749105611189e-17       8.083541555972e-18 
 2217       1.822949964133e-11       8.194202656687e-13      -5.246730886624e-13       4.902838940651e-15       2.440336910259e-16       2.712207101429e-17       8.078200751068e-18 
 2218       1.816867361614e-11       8.201817861904e-13      -5.314047298757e-13       4.896273160437e-15       2.435823142419e-16       2.675662407214e-17       8.071061600623e-18 
 2219       1.810858004072e-11       8.208957805314e-13      -5.382297627068e-13       4.889721542131e-15       2.431319656584e-16       2.639497644321e-17       8.062170269300e-18 
 2220       1.804921945213e-11       8.215618163822e-13      -5.451442020650e-13       4.883184235306e-15       2.426826424631e-16       2.603739019752e-17       8.051573101259e-18 
 2221       1.799059238338e-11       8.221794602250e-13      -5.521440478729e-13       4.876661389893e-15       2.422343418212e-16       2.568412831841e-17       8.039316620370e-18 
 2222       1.793269936346e-11       8.227482773331e-13      -5.592252850494e-13       4.870153156173e-15       2.417870608746e-16       2.533545470349e-17       8.025447530420e-18 
 2223       1.787554091729e-11       8.232678317693e-13      -5.663838834925e-13       4.863659684782e-15       2.413407967427e-16       2.499163416569e-17       8.010012715314e-18 
 2224       1.781911756572e-11       8.237376863849e-13      -5.736157980624e-13       4.857181126712e-15       2.408955465218e-16       2.465293243430e-17       7.993059239289e-18 
 2225       1.776342982554e-11       8.241574028182e-13      -5.809169685642e-13       4.850717633308e-15       2.404513072852e-16       2.431961615594e-17       7.974634347116e-18 
 2226       1.770847820946e-11       8.245265414936e-13      -5.882833197309e-13       4.844269356272e-15       2.400080760834e-16       2.399195289559e-17       7.954785464312e-18 
 2227       1.765426322610e-11       8.248446616201e-13      -5.957107612064e-13       4.837836447659e-15       2.395658499437e-16       2.367021113762e-17       7.933560197341e-18 
 2228       1.760078538002e-11       8.251113211902e-13      -6.031951875283e-13       4.831419059881e-15       2.391246258705e-16       2.335466028679e-17       7.911006333826e-18 
 2229       1.754804517163e-11       8.253260769787e-13      -6.107324781106e-13       4.825017345708e-15       2.386844008451e-16       2.304557066928e-17       7.887171842754e-18 
